epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,lr,epoch_time_sec
1,0.49315531664198564,0.8132854578096947,0.7561613849508795,0.27365457472102395,0.9137931034482759,0.8810207034902273,5e-05,28.006528615951538
2,0.15675168711845922,0.9515260323159784,0.9340265086135682,0.238644459734446,0.9137931034482759,0.8764235775045839,5e-05,28.32821822166443
3,0.05843416717751169,0.9802513464991023,0.9719069995867706,0.20720166327624484,0.9396551724137931,0.9232661591282281,5e-05,29.10604691505432
4,0.10759521709484193,0.9676840215439856,0.9596652802589775,0.3277729979619898,0.896551724137931,0.8601025641025641,5e-05,30.619290828704834
5,0.05670139256403305,0.9784560143626571,0.9745232851015155,0.3153269145766209,0.9137931034482759,0.8845474533899582,5e-05,29.968382358551025
